,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans
5368,nm2578825,1,3.1487293,Rachel Cohn,writer,0.5,-0.44404429841250825,0.10635191677798554,0.8697032554406132,1
5369,nm2580983,1,1.6578088636363637,Lauren Bond,writer,0.22,-0.44404429841250825,-0.08755200431565355,0.43083872008605756,1
5370,nm2581581,1,2.511476,Courtney Hunt,writer,0.4,-0.44404429841250825,0.023472971271517682,0.7129659213854148,1
5371,nm2585445,1,0.030846133333333334,Ronnie Sandahl,writer,-1.52,-0.44404429841250825,-0.2991491125077007,-2.2963908924743954,1
5372,nm2588606,2,0.8307253615384615,Steve McQueen,writer,-0.08,0.08732725947190056,-0.1951196049850744,-0.039373282079537816,1
5373,nm2588827,1,0.9609625,Jordan Cahan,writer,-0.02,-0.44404429841250825,-0.17818141619660968,0.05466911835358126,1
5374,nm2589005,1,2.713639272727273,Richard Bedser,writer,0.43,-0.44404429841250825,0.049765622661118725,0.7599871216019742,1
5375,nm2590523,1,0.48222215,Robert Venditti,writer,-0.32,-0.44404429841250825,-0.2404447193123367,-0.41554288381201415,1
5376,nm2591513,1,0.48222215,Brett Weldele,writer,-0.32,-0.44404429841250825,-0.2404447193123367,-0.41554288381201415,1
5377,nm2591926,1,2.848365,Todd Casey,writer,0.45,-0.44404429841250825,0.06728758168268141,0.7913345884130141,1
5378,nm2593444,1,1.492355048275862,Alejandro Bien-Willner,writer,0.17,-0.44404429841250825,-0.10907035148953279,0.35247005305845835,1
5379,nm2594149,1,1.84400165,Paul Aiello,writer,0.26,-0.44404429841250825,-0.0633364187788988,0.4935336537081369,1
5380,nm2602433,1,2.097779825,Melissa K. Stack,writer,0.32,-0.44404429841250825,-0.03033091290461638,0.587576054141256,1
5381,nm2603459,1,1.1147374285714287,Robert M. Edsel,writer,0.05,-0.44404429841250825,-0.1581819843767471,0.1643852521922202,1
5382,nm2605932,1,0.26180696,Dana Canedy,writer,-0.59,-0.44404429841250825,-0.2691111515156816,-0.8387336857610499,1
5383,nm2605946,1,1.3419706333333334,Seth Lochhead,writer,0.13,-0.44404429841250825,-0.12862882491139482,0.2897751194363789,1
5384,nm2606434,1,0.04590586666666667,Fumiyo Kono,writer,-1.3,-0.44404429841250825,-0.2971904960230543,-1.951568757552959,1
5385,nm2609807,3,0.9026431925925925,Kelly Fremon Craig,writer,-0.05,0.6186988173563094,-0.1857662222707304,0.0076479181370217204,3
5386,nm2609910,1,0.0513225,Hue Rhodes,writer,-1.3,-0.44404429841250825,-0.2964860275505304,-1.951568757552959,1
5387,nm2610231,2,1.6882312051282051,Zal Batmanglij,writer,0.23,0.08732725947190056,-0.08359538050110213,0.4465124534915774,1
5388,nm2615528,1,1.3189666666666666,Ben Templesmith,writer,0.12,-0.44404429841250825,-0.13162064072435223,0.2741013860308591,1
5389,nm2616125,1,1.2387401666666666,Jon Hanley Rosenberg,writer,0.09,-0.44404429841250825,-0.14205461999393726,0.2270801858142996,1
5390,nm2622304,1,0.24404407692307692,J.R. Moehringer,writer,-0.62,-0.44404429841250825,-0.2714213302445639,-0.8857548859776094,1
5391,nm2627176,1,0.00687,Marilyn Fu,writer,-2.0,-0.44404429841250825,-0.30226736493258277,-3.048730095939348,1
5392,nm2636866,1,0.00345225,Eakasit Thairaat,writer,0.0,-0.44404429841250825,-0.30271186559818114,0.08601658516462095,1
5393,nm2639120,1,0.004524633333333333,Xingdong Wang,writer,0.0,-0.44404429841250825,-0.3025723951555088,0.08601658516462095,1
5394,nm2646452,1,3.0567528764044942,Joshuah Bearman,writer,0.49,-0.44404429841250825,0.09438978335466436,0.8540295220350933,1
5395,nm2647119,1,1.367086705882353,Joshua Weigel,writer,0.14,-0.44404429841250825,-0.12536231596098737,0.30544885284189877,1
5396,nm2648685,2,3.943076,Mike Cahill,writer,0.6,0.08732725947190056,0.20966188294456736,1.0264405894958115,1
5397,nm2651299,1,1.21765304,Brian Gatewood,writer,0.09,-0.44404429841250825,-0.14479713827025634,0.2270801858142996,1
5398,nm2651543,1,0.24838457142857143,Lionel Shriver,writer,-0.6,-0.44404429841250825,-0.2708568206412523,-0.8544074191665698,1
5399,nm2655611,1,4.129208,Kaui Hart Hemmings,writer,0.62,-0.44404429841250825,0.2338695628185043,1.0577880563068514,1
5400,nm2658258,1,0.8157214,Lannette Pabon,writer,-0.09,-0.44404429841250825,-0.19707096798425744,-0.05504701548505765,1
5401,nm2659100,1,0.3284821111111111,Ken Himmelman,writer,-0.48,-0.44404429841250825,-0.26043961350156175,-0.6663226183003316,1
5402,nm2661978,1,2.1120616,Tom Bissell,writer,0.32,-0.44404429841250825,-0.028473474972226465,0.587576054141256,1
5403,nm2664949,1,0.16535088,James Higginson,writer,-0.77,-0.44404429841250825,-0.2816558934543855,-1.120860887060407,1
5404,nm2665746,1,3.563697,Joe Gatto,writer,0.55,-0.44404429841250825,0.1603211710686174,0.9480719224682125,1
5405,nm2669197,2,0.49379147519607847,Dan Mazeau,writer,-0.31,0.08732725947190056,-0.23894005315765007,-0.3998691504064943,1
5406,nm2669564,1,0.04633209302325581,R. Balki,writer,-1.3,-0.44404429841250825,-0.2971350625070864,-1.951568757552959,1
5407,nm2674307,1,5.55261,Patrick Brice,writer,0.74,-0.44404429841250825,0.4189922711541023,1.2458728571730895,6
5408,nm2676052,2,1.148173323252688,Joseph Kosinski,writer,0.06,0.08732725947190056,-0.15383342832651073,0.18005898559774003,1
5409,nm2678286,1,0.17598037777777778,James McBride,writer,-0.74,-0.44404429841250825,-0.280273457981575,-1.0738396868438476,1
5410,nm2679516,1,0.15672761538461538,Steve McVicker,writer,-0.8,-0.44404429841250825,-0.28277740522709244,-1.1678820872769669,1
5411,nm2682045,1,0.1570091,Denise Bradley,writer,-0.8,-0.44404429841250825,-0.2827407963180458,-1.1678820872769669,1
5412,nm2683048,1,6.290140857142857,Matthew Quick,writer,0.8,-0.44404429841250825,0.5149129666114368,1.3399152576062086,6
5413,nm2686579,1,0.44106645,T.J. Fixman,writer,-0.36,-0.44404429841250825,-0.2457972863646855,-0.4782378174340935,1
5414,nm2690726,1,0.1693408,James Manera,writer,-0.77,-0.44404429841250825,-0.28113697835068163,-1.120860887060407,1
5415,nm2696174,1,0.82676,Corey Harrell,writer,-0.08,-0.44404429841250825,-0.19563532610077453,-0.039373282079537816,1
5416,nm2696996,1,0.17571068292682926,Mark Obmascik,writer,-0.74,-0.44404429841250825,-0.2803085335549069,-1.0738396868438476,1
5417,nm2701804,1,0.5496254235294118,Jeff Jensen,writer,-0.26,-0.44404429841250825,-0.23167848423155854,-0.3215004833788951,1
5418,nm2701835,1,15.8368,Jaydeep Sarkar,writer,1.2,-0.44404429841250825,1.7565182166269027,1.9668645938270024,6
5419,nm2704527,1,0.5645659272727273,Gideon Defoe,writer,-0.25,-0.44404429841250825,-0.2297353743322745,-0.3058267499733752,1
5420,nm2717485,1,1.5449925526315789,Sara Gruen,writer,0.19,-0.44404429841250825,-0.10222450093827802,0.383817519869498,1
5421,nm2721839,1,3.027981181818182,Maria Altmann,writer,0.48,-0.44404429841250825,0.09064783692967493,0.8383557886295735,1
5422,nm2725882,1,0.4901692,Nick Schou,writer,-0.31,-0.44404429841250825,-0.23941115365816568,-0.3998691504064943,1
5423,nm2732149,3,2.0326773720538722,Jeff Kinney,writer,0.31,0.6186988173563094,-0.0387979112709795,0.5719023207357361,3
5424,nm2733434,1,0.03936,Gene Teigland,writer,-1.4,-0.44404429841250825,-0.29804182865131895,-2.1083060916081573,1
5425,nm2734906,1,3.771249375,Tony Wilson,writer,0.58,-0.44404429841250825,0.18731471033685343,0.9950931226847719,1
5426,nm2735433,1,0.03936,James A. Kreitel,writer,-1.4,-0.44404429841250825,-0.29804182865131895,-2.1083060916081573,1
5427,nm2737558,1,0.5356477,Frank Baldwin,writer,-0.27,-0.44404429841250825,-0.23349637828828387,-0.33717421678441495,1
5428,nm2739175,1,3.027981181818182,E. Randol Schoenberg,writer,0.48,-0.44404429841250825,0.09064783692967493,0.8383557886295735,1
5429,nm2744027,1,1.15368948,Scott Rothman,writer,0.06,-0.44404429841250825,-0.15311601618527018,0.18005898559774003,1
5430,nm2744976,1,0.22470083333333332,Lisa See,writer,-0.66,-0.44404429841250825,-0.273937045159485,-0.9484498195996889,1
5431,nm2745845,1,3.025940505,Zeb Wells,writer,0.48,-0.44404429841250825,0.09038243360762008,0.8383557886295735,1
5432,nm2748159,1,1.638845,Aseem Arrora,writer,0.21,-0.44404429841250825,-0.09001837839470542,0.4151649866805377,1
5433,nm2752098,2,0.9032656189393939,Chris Butler,writer,-0.05,0.08732725947190056,-0.1856852716671347,0.0076479181370217204,1
5434,nm2761113,1,0.6161923563218391,M.T. Ahern,writer,-0.21,-0.44404429841250825,-0.2230210207151887,-0.24313181635129577,1
5435,nm2764802,1,0.6597375,Jihad Hojeily,writer,-0.18,-0.44404429841250825,-0.21735769093725957,-0.19611061613473627,1
5436,nm2768680,1,3.342349,Blair Cobbs,writer,0.52,-0.44404429841250825,0.13153342084438846,0.901050722251653,1
5437,nm2769225,1,13.3796344,John Sullivan,writer,1.13,-0.44404429841250825,1.4369478136760392,1.8571484599883632,6
5438,nm2769412,5,3.0521835064059775,Stephenie Meyer,writer,0.48,1.6814419331251271,0.09379550700159414,0.8383557886295735,3
5439,nm2774833,1,0.07442880555555556,Edmond Wong,writer,-1.15,-0.44404429841250825,-0.2934809018979921,-1.716462756470161,1
5440,nm2779744,1,0.4509515125,Joseph Lidster,writer,-0.35,-0.44404429841250825,-0.24451166955224135,-0.46256408402857363,1
5441,nm2782690,1,1.055617,Nick Paley,writer,0.03,-0.44404429841250825,-0.16587098148023868,0.1330377853811805,1
5442,nm2784327,1,0.33066666666666666,Tara Everhart,writer,-0.48,-0.44404429841250825,-0.2601554978118592,-0.6663226183003316,1
5443,nm2791292,1,0.6422798086956522,David Caspe,writer,-0.19,-0.44404429841250825,-0.21962817748677102,-0.21178434954025613,1
5444,nm2796716,1,0.18129752631578946,Joseph Delaney,writer,-0.74,-0.44404429841250825,-0.2795819281551596,-1.0738396868438476,1
5445,nm2797005,1,1.15933845,Kelly Bowe,writer,0.06,-0.44404429841250825,-0.152381330814794,0.18005898559774003,1
5446,nm2798916,1,0.08528685365853658,J. Michael Feldman,writer,-1.05,-0.44404429841250825,-0.29206874196561733,-1.5597254224149628,1
5447,nm2802722,2,1.2198598495652173,Beau Willimon,writer,0.09,0.08732725947190056,-0.14451012830153778,0.2270801858142996,1
5448,nm2805697,1,1.4727310410958905,John Cohen,writer,0.17,-0.44404429841250825,-0.11162258153947902,0.35247005305845835,1
5449,nm2807682,2,1.0494040832195122,Marla Frazee,writer,0.02,0.08732725947190056,-0.16667901180552108,0.11736405197566065,1
5450,nm2808946,1,1.1156139714285713,Emily Giffin,writer,0.05,-0.44404429841250825,-0.15806798426456062,0.1643852521922202,1
5451,nm2809577,1,1.055617,Jenny Slate,writer,0.03,-0.44404429841250825,-0.16587098148023868,0.1330377853811805,1
5452,nm2809844,1,0.16710153,Max Adams,writer,-0.77,-0.44404429841250825,-0.2814282100105322,-1.120860887060407,1
5453,nm2811682,1,2.54881742,David Stassen,writer,0.41,-0.44404429841250825,0.028329466347045903,0.7286396547909345,1
5454,nm2816668,3,0.8328566605375988,Matthew Robinson,writer,-0.08,0.6186988173563094,-0.194842415657679,-0.039373282079537816,3
5455,nm2819873,1,0.9541766666666667,Piotr Borkowski,writer,-0.02,-0.44404429841250825,-0.1790639580540615,0.05466911835358126,1
5456,nm2823045,1,2.35313565,Julie Powell,writer,0.37,-0.44404429841250825,0.002879776635844467,0.6659447211688552,1
5457,nm2830774,1,1.1625540857142858,Beau Thorne,writer,0.06,-0.44404429841250825,-0.1519631164295049,0.18005898559774003,1
5458,nm2831777,1,2.015760466666667,Jeffrey Porro,writer,0.31,-0.44404429841250825,-0.04099806508693348,0.5719023207357361,1
5459,nm2832163,1,0.0485934,H. Banerjee,writer,-1.3,-0.44404429841250825,-0.29684096479476546,-1.951568757552959,1
5460,nm2832819,2,2.1970254663265303,David Levithan,writer,0.34,0.08732725947190056,-0.01742337033205384,0.6189235209522957,1
5461,nm2833612,2,2.249572637755102,Terri Tatchell,writer,0.35,0.08732725947190056,-0.010589268166796105,0.6345972543578154,1
5462,nm2846618,1,0.0485934,Neelamben Parikh,writer,-1.3,-0.44404429841250825,-0.29684096479476546,-1.951568757552959,1
5463,nm2847370,1,0.05737879083830811,Lisa Joy,writer,-1.22,-0.44404429841250825,-0.2956983674499715,-1.8261788903088,1
5464,nm2849655,3,1.7029327843257918,Henry Gayden,writer,0.23,0.6186988173563094,-0.08168334429638446,0.4465124534915774,3
5465,nm2850785,1,0.764466,Sam Pitman,writer,-0.12,-0.44404429841250825,-0.20373706685500823,-0.10206821570161718,1
5466,nm2853220,1,0.01682488888888889,Jimmy Chi,writer,-1.7,-0.44404429841250825,-0.30097266674311063,-2.5785180937737526,1
5467,nm2853516,2,1.945339153846154,Leslye Headland,writer,0.29,0.08732725947190056,-0.0501568158501625,0.5405548539246964,1
5468,nm2858852,1,2.07981255,Alex Mace,writer,0.32,-0.44404429841250825,-0.03266767413539337,0.587576054141256,1
5469,nm2860544,1,1.6391512352941175,Alex Flinn,writer,0.21,-0.44404429841250825,-0.08997855049855594,0.4151649866805377,1
5470,nm2872558,1,2.015760466666667,Tony Scherman,writer,0.31,-0.44404429841250825,-0.04099806508693348,0.5719023207357361,1
5471,nm2873116,2,0.9935184624624624,Micah Fitzerman-Blue,writer,-0.0,0.08732725947190056,-0.17394730106713596,0.08601658516462095,1
5472,nm2873539,2,2.592412095238095,Sarah Haskins,writer,0.41,0.08732725947190056,0.033999238027208674,0.7286396547909345,1
5473,nm2877226,1,3.127390025,Marcus Luttrell,writer,0.5,-0.44404429841250825,0.10357660496732482,0.8697032554406132,1
5474,nm2880943,1,2.139362,Liam O'Donnell,writer,0.33,-0.44404429841250825,-0.024922879998603285,0.6032497875467758,1
5475,nm2883153,1,0.8931792702702702,Matt Baglio,writer,-0.05,-0.44404429841250825,-0.18699706705792757,0.0076479181370217204,1
5476,nm2883649,1,1.7681428472222223,Benjamin Renner,writer,0.25,-0.44404429841250825,-0.07320235055454491,0.4778599203026171,1
5477,nm2884474,1,14.444999,Laura Terruso,writer,1.16,-0.44404429841250825,1.575505424327753,1.904169660204923,6
5478,nm2888316,1,0.3090235,Brennan Smith,writer,-0.51,-0.44404429841250825,-0.2629703327146429,-0.7133438185168912,1
5479,nm2896816,1,0.6117347,Daniel Kunka,writer,-0.21,-0.44404429841250825,-0.2236007679764179,-0.24313181635129577,1
5480,nm2902972,1,1.6766552,Lynn Barber,writer,0.23,-0.44404429841250825,-0.08510091542450404,0.4465124534915774,1
5481,nm2904878,1,0.04760012,Robert Kaplow,writer,-1.3,-0.44404429841250825,-0.2969701473333144,-1.951568757552959,1
5482,nm2905972,1,0.45009266666666664,Vendela Vida,writer,-0.35,-0.44404429841250825,-0.244623368051126,-0.46256408402857363,1
5483,nm2909914,1,3.6818537142857144,Zane Smith,writer,0.57,-0.44404429841250825,0.1756882219485564,0.9794193892792521,1
5484,nm2911364,1,0.6406241466666667,Jason Hand,writer,-0.19,-0.44404429841250825,-0.21984350712582884,-0.21178434954025613,1
5485,nm2913119,1,2.1904155,Lena Waithe,writer,0.34,-0.44404429841250825,-0.018283039538907857,0.6189235209522957,1
5486,nm2914162,1,1.0020326,Nathan Parker,writer,0.0,-0.44404429841250825,-0.17283998198223183,0.08601658516462095,1
5487,nm2916300,3,2.360801598765432,Jeremy Slater,writer,0.37,0.6186988173563094,0.0038767832421430885,0.6659447211688552,3
5488,nm2917557,1,0.0291012,Marcus Hinchey,writer,-1.52,-0.44404429841250825,-0.2993760524617908,-2.2963908924743954,1
5489,nm2921766,1,3.5375418,Brian Miller,writer,0.55,-0.44404429841250825,0.15691951681981123,0.9480719224682125,1
5490,nm2922439,1,0.145382,Willy Vlautin,writer,-0.82,-0.44404429841250825,-0.28425297646257897,-1.1992295540880062,1
5491,nm2926858,1,0.9685398,Don Piper,writer,-0.01,-0.44404429841250825,-0.17719593894009936,0.0703428517591011,1
5492,nm2935128,1,0.35065955,Myrna Sokoloff,writer,-0.46,-0.44404429841250825,-0.25755529301370356,-0.634975151489292,1
5493,nm2944468,1,0.012206,Eytan Rockaway,writer,-2.0,-0.44404429841250825,-0.3015733833506553,-3.048730095939348,1
5494,nm2945690,1,1.39815325,Tripper Clancy,writer,0.15,-0.44404429841250825,-0.12132190939581032,0.32112258624741863,1
5495,nm2946490,1,1.1367993333333333,Adam Anders,writer,0.06,-0.44404429841250825,-0.15531268985519533,0.18005898559774003,1
5496,nm2946831,1,2.339874052631579,Nicole Eastman,writer,0.37,-0.44404429841250825,0.0011550194543185725,0.6659447211688552,1
5497,nm2952284,1,0.8419019416666667,Ryan J. Condal,writer,-0.08,-0.44404429841250825,-0.19366601788651536,-0.039373282079537816,1
5498,nm2954422,1,2.35313565,Alex Prud'homme,writer,0.37,-0.44404429841250825,0.002879776635844467,0.6659447211688552,1
5499,nm2964488,1,0.0109383,Timothy Tyson,writer,-2.0,-0.44404429841250825,-0.3017382559989705,-3.048730095939348,1
5500,nm2967574,1,1.438466423076923,Matt Bondurant,writer,0.16,-0.44404429841250825,-0.11607891846169494,0.3367963196529385,1
5501,nm2970126,1,0.007324666666666667,Joe Ray Sandoval,writer,-2.0,-0.44404429841250825,-0.3022082325689053,-3.048730095939348,1
5502,nm2970418,2,0.5269381385759493,David Grann,writer,-0.28,0.08732725947190056,-0.23462911352347077,-0.3528479501899348,1
5503,nm2972397,1,0.9755730434782609,Bobby Crosby,writer,-0.01,-0.44404429841250825,-0.17628121978059322,0.0703428517591011,1
5504,nm2972864,5,1.1786578979597702,Jared Stern,writer,0.07,1.6814419331251271,-0.14986871067665922,0.1957327190032599,3
5505,nm2973253,1,0.7489424166666667,James R. Hansen,writer,-0.12,-0.44404429841250825,-0.20575601005569225,-0.10206821570161718,1
5506,nm2980113,1,1.2092095333333333,Dorothy Blyskal,writer,0.08,-0.44404429841250825,-0.14589527135000685,0.21140645240877973,1
5507,nm2982186,1,2.935165,Alan Glynn,writer,0.47,-0.44404429841250825,0.07857648747565482,0.8226820552240536,1
5508,nm2984415,1,0.20418557142857144,Nils Parker,writer,-0.7,-0.44404429841250825,-0.27660518869590245,-1.0111447532217681,1
5509,nm2984420,1,0.20418557142857144,Tucker Max,writer,-0.7,-0.44404429841250825,-0.27660518869590245,-1.0111447532217681,1
5510,nm2985952,1,1.722929,Antony Johnston,writer,0.24,-0.44404429841250825,-0.0790827061055767,0.46218618689709723,1
5511,nm2988802,1,0.2572484137931034,Tom Monte,writer,-0.59,-0.44404429841250825,-0.2697040201640983,-0.8387336857610499,1
5512,nm2992238,1,0.8136748108108108,Jason Mayland,writer,-0.09,-0.44404429841250825,-0.19733714024870072,-0.05504701548505765,1
5513,nm2994180,1,1.474824117647059,James Killian,writer,0.17,-0.44404429841250825,-0.11135036329058935,0.35247005305845835,1
5514,nm2996954,1,0.30599892,Nic Sheff,writer,-0.51,-0.44404429841250825,-0.26336369905892065,-0.7133438185168912,1
5515,nm2997229,1,0.0025766666666666668,Tony Burgess,writer,0.0,-0.44404429841250825,-0.3028257409180417,0.08601658516462095,1
5516,nm2997310,1,0.30599892,David Sheff,writer,-0.51,-0.44404429841250825,-0.26336369905892065,-0.7133438185168912,1
5517,nm3003921,1,0.9882469230769231,Denver Moore,writer,-0.0,-0.44404429841250825,-0.17463289912597588,0.08601658516462095,1
5518,nm3004527,2,4.304259003205128,Lynn Vincent,writer,0.63,0.08732725947190056,0.2566360868294279,1.0734617897123713,1
5519,nm3004592,1,0.07138573684210527,Frank Barhydt,writer,-1.15,-0.44404429841250825,-0.29387667281997,-1.716462756470161,1
5520,nm3005540,1,0.9882469230769231,Ron Hall,writer,-0.0,-0.44404429841250825,-0.17463289912597588,0.08601658516462095,1
5521,nm3011547,1,1.1917920833333333,Barbara Marshall,writer,0.08,-0.44404429841250825,-0.14816052425558085,0.21140645240877973,1
5522,nm3013928,1,1.367086705882353,Rebekah Weigel,writer,0.14,-0.44404429841250825,-0.12536231596098737,0.30544885284189877,1
5523,nm3015467,3,4.175720976710991,Mickey Rapkin,writer,0.62,0.6186988173563094,0.23991887862773406,1.0577880563068514,3
5524,nm3017455,1,0.800148,Geremy Jasper,writer,-0.1,-0.44404429841250825,-0.19909639016716404,-0.07072074889057751,1
5525,nm3017566,1,0.5628904,Brian Tucker,writer,-0.25,-0.44404429841250825,-0.2299532875757696,-0.3058267499733752,1
5526,nm3028768,1,0.8897615333333333,Clio Chiang,writer,-0.05,-0.44404429841250825,-0.1874415660245894,0.0076479181370217204,1
5527,nm3029372,1,1.6665287692307693,Andrew Barrer,writer,0.22,-0.44404429841250825,-0.08641792375368504,0.43083872008605756,1
5528,nm3030961,1,0.07029140625,David Peace,writer,-1.15,-0.44404429841250825,-0.2940189976467056,-1.716462756470161,1
5529,nm3033474,1,1.8045225,Avery Duff,writer,0.26,-0.44404429841250825,-0.06847093957540418,0.4935336537081369,1
5530,nm3034178,1,1.0052255555555556,Desiree Akhavan,writer,0.0,-0.44404429841250825,-0.17242471729942285,0.08601658516462095,1
5531,nm3035236,1,2.491265294117647,Vasan Bala,writer,0.4,-0.44404429841250825,0.020844437231017945,0.7129659213854148,1
5532,nm3037068,2,6.307136206349206,Tobias Iaconis,writer,0.8,0.08732725947190056,0.5171233225573949,1.3399152576062086,6
5533,nm3039088,1,0.8003729333333334,Logan Miller,writer,-0.1,-0.44404429841250825,-0.19906713612096935,-0.07072074889057751,1
5534,nm3041321,1,0.44223605263157895,Andy Behrens,writer,-0.36,-0.44404429841250825,-0.24564517191856677,-0.4782378174340935,1
5535,nm3044095,2,0.8938656818181818,Marn Davies,writer,-0.05,0.08732725947190056,-0.1869077947618494,0.0076479181370217204,1
5536,nm3045440,2,1.3351165987292277,Emily Carmichael,writer,0.13,0.08732725947190056,-0.12952023678867053,0.2897751194363789,1
5537,nm3066492,1,1.37302732,Jennifer Kaytin Robinson,writer,0.14,-0.44404429841250825,-0.12458970037197212,0.30544885284189877,1
5538,nm3066678,1,1.309134657142857,Doug Stanton,writer,0.12,-0.44404429841250825,-0.13289935765142485,0.2741013860308591,1
5539,nm3069408,3,1.1065512256571086,Eric Pearson,writer,0.05,0.6186988173563094,-0.15924665342630842,0.1643852521922202,3
5540,nm3072210,1,0.9755730434782609,Harper Dill,writer,-0.01,-0.44404429841250825,-0.17628121978059322,0.0703428517591011,1
5541,nm3077617,2,2.7686863833333333,Evgenia Peretz,writer,0.44,0.08732725947190056,0.05692485821189295,0.7756608550074942,1
5542,nm3079117,1,0.2006644728006635,Robert Kirkman,writer,-0.7,-0.44404429841250825,-0.27706313052422293,-1.0111447532217681,1
5543,nm3079735,3,0.880182698888889,Spenser Cohen,writer,-0.06,0.6186988173563094,-0.1886873558823062,-0.008025815268498116,3
5544,nm3084575,1,4.642859529411765,Thomas Cobb,writer,0.67,-0.44404429841250825,0.30067329238009544,1.1361567233344507,1
5545,nm3089883,1,1.6222775,Christie Taylor,writer,0.21,-0.44404429841250825,-0.09217308976250597,0.4151649866805377,1
5546,nm3090532,1,7.55442,Jim Britts,writer,0.88,-0.44404429841250825,0.6793407101567761,1.4653051248503672,6
5547,nm3091255,2,1.8461829083333332,Jason Pagan,writer,0.27,0.08732725947190056,-0.0630527319144387,0.5092073871136568,1
5548,nm3092414,3,0.6041820041310542,Adam Cozad,writer,-0.22,0.6186988173563094,-0.22458304530530623,-0.25880554975681563,3
5549,nm3094695,1,0.288757,Simon Price,writer,-0.54,-0.44404429841250825,-0.2656061231438283,-0.7603650187334507,1
5550,nm3095307,1,0.007774444444444444,Tim Macy,writer,-2.0,-0.44404429841250825,-0.3021497360370954,-3.048730095939348,1
5551,nm3096061,1,0.44026894285714285,Doug Mand,writer,-0.36,-0.44404429841250825,-0.24590100736704656,-0.4782378174340935,1
5552,nm3097752,1,0.1983516052631579,Aleksandar Hemon,writer,-0.7,-0.44404429841250825,-0.2773639340235608,-1.0111447532217681,1
5553,nm3102998,1,6.7698545,Bo Burnham,writer,0.83,-0.44404429841250825,0.5773028528075009,1.386936457822768,6
5554,nm3111082,1,0.23445733333333332,John Davies,writer,-0.64,-0.44404429841250825,-0.2726681487381815,-0.9171023527886492,1
5555,nm3111149,1,0.0450325,Dan Schoffer,writer,-1.3,-0.44404429841250825,-0.2973040830509659,-1.951568757552959,1
5556,nm3111248,1,0.22505142857142857,Meghan Malloy,writer,-0.64,-0.44404429841250825,-0.2738914479634675,-0.9171023527886492,1
5557,nm3123612,5,1.086430980050333,Jon Spaihts,writer,0.04,1.6814419331251271,-0.1618634225183174,0.14871151878670033,3
5558,nm3124848,1,1.6222775,Julius Lewis,writer,0.21,-0.44404429841250825,-0.09217308976250597,0.4151649866805377,1
5559,nm3126606,1,0.116381,Sarah Palin,writer,-0.92,-0.44404429841250825,-0.28802474555131197,-1.355966888143205,1
5560,nm3131921,1,0.44106645,Brian Allgeier,writer,-0.36,-0.44404429841250825,-0.2457972863646855,-0.4782378174340935,1
5561,nm3133150,1,0.583441,Sean Finegan,writer,-0.24,-0.44404429841250825,-0.2272805480897203,-0.29015301656785536,1
5562,nm3133181,1,1.51210984,Stan Chervin,writer,0.18,-0.44404429841250825,-0.106501112057118,0.36814378646397816,1
5563,nm3136620,1,0.09820966666666667,Robert Payne,writer,-1.0,-0.44404429841250825,-0.2903880458984631,-1.4813567553873637,1
5564,nm3139341,1,0.012526666666666667,Andy Morgan,writer,-2.0,-0.44404429841250825,-0.30153167856043706,-3.048730095939348,1
5565,nm3139511,1,10.094280571428571,Vikas Swarup,writer,1.0,-0.44404429841250825,1.0096661331768764,1.6533899257166054,6
5566,nm3143010,1,0.4305476,Ron Padgett,writer,-0.37,-0.44404429841250825,-0.24716533137275487,-0.49391155083961336,1
5567,nm3143608,2,2.081213455681818,Anna Waterhouse,writer,0.32,0.08732725947190056,-0.03248547721987629,0.587576054141256,1
5568,nm3152759,1,1.075925,Justin Dillon,writer,0.03,-0.44404429841250825,-0.16322979370554164,0.1330377853811805,1
5569,nm3156655,1,10.275248,Na'im Lynn,writer,1.01,-0.44404429841250825,1.033202126872032,1.6690636591221253,6
5570,nm3160078,2,1.4175661607142858,Eduardo Sacheri,writer,0.15,0.08732725947190056,-0.11879713381722765,0.32112258624741863,1
5571,nm3164568,1,0.07356612244897959,Carmen Marrón,writer,-1.15,-0.44404429841250825,-0.29359309945927464,-1.716462756470161,1
5572,nm3164738,1,5.92381208,Dave Johannson,writer,0.77,-0.44404429841250825,0.4672695212840076,1.292894057389649,6
5573,nm3169366,1,1.0316788,Graham Roland,writer,0.01,-0.44404429841250825,-0.168984300427858,0.10169031857014078,1
5574,nm3172825,1,0.040112,Reed Cowan,writer,-1.4,-0.44404429841250825,-0.29794402614951804,-2.1083060916081573,1
5575,nm3172831,1,0.096734,Johnny Remo,writer,-1.0,-0.44404429841250825,-0.2905799659673782,-1.4813567553873637,1
5576,nm3174584,1,2.3522554444444443,Armando Bo,writer,0.37,-0.44404429841250825,0.0027653001658546066,0.6659447211688552,1
5577,nm3179694,1,1.310857142857143,David Scearce,writer,0.12,-0.44404429841250825,-0.1326753371565134,0.2741013860308591,1
5578,nm3189831,1,0.04622933333333333,Kyle Killen,writer,-1.3,-0.44404429841250825,-0.29714842707458466,-1.951568757552959,1
5579,nm3192484,1,0.55638434375,Geoff LaTulippe,writer,-0.25,-0.44404429841250825,-0.2307994425998484,-0.3058267499733752,1
5580,nm3200062,1,0.26477645833333335,Mary Mapes,writer,-0.59,-0.44404429841250825,-0.26872494890119547,-0.8387336857610499,1
