,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender
17080,nm2276385,1,4.8296136,Rachel Larratt,actress,0.68,-0.35391666264735844,0.16112798079816354,1.045113891631473,0,4,0
17081,nm2276582,1,2.28054575,Arturo Del Puerto,actor,0.36,-0.35391666264735844,-0.0670856727911979,0.5632325882205457,0,1,1
17082,nm2277474,1,4.8296136,Shannon Larratt,actor,0.68,-0.35391666264735844,0.16112798079816354,1.045113891631473,0,4,1
17083,nm2278177,1,0.7824393333333334,Kevin Covais,actor,-0.11,-0.35391666264735844,-0.2012085596390965,-0.14453057616425397,0,5,1
17084,nm2278607,1,0.9942942761904762,Jennifer Cody,actress,-0.0,-0.35391666264735844,-0.18224155154616012,0.021116121883252334,0,1,0
17085,nm2278896,2,0.5184119444444445,Merritt Patterson,actress,-0.28,-0.072376904511128,-0.22484647695306387,-0.40053001860130916,0,5,0
17086,nm2279469,1,0.050552,Elizabeth Morton,actress,-1.3,-0.35391666264735844,-0.2667331718442109,-1.9365266732236404,0,2,0
17087,nm2279940,4,2.72742038,Taylor Schilling,actress,0.44,0.4907026117613329,-0.027077756952985105,0.6837029140732775,7,9,0
17088,nm2281292,3,0.3166314034188034,Rana Daggubati,actor,-0.49,0.20916285362510245,-0.24291154120417807,-0.7167646239647303,7,5,1
17089,nm2281645,1,15.8368,Jayshree Arora,actress,1.2,-0.35391666264735844,1.146582418224429,1.82817100967423,6,8,0
17090,nm2281926,1,3.0695308,Jonathan Gunning,actor,0.49,-0.35391666264735844,0.0035507996306268007,0.7589968677312349,0,4,1
17091,nm2281941,1,0.21817716666666667,Scott Hazell,actor,-0.66,-0.35391666264735844,-0.25172597942344993,-0.9727640664017856,0,7,1
17092,nm2282835,1,2.4915205945945944,George Carroll,actor,0.4,-0.35391666264735844,-0.04819745837965129,0.6234677511469117,0,4,1
17093,nm2283107,1,0.061664411764705884,Julie Richalet,actress,-1.22,-0.35391666264735844,-0.26573829676114363,-1.8160563473709086,0,7,0
17094,nm2284889,1,1.5859505466666666,Nikki Blonsky,actress,0.2,-0.35391666264735844,-0.12927158483678955,0.322291936515082,0,1,0
17095,nm2284961,1,0.1845771111111111,Eleanor Wyld,actress,-0.74,-0.35391666264735844,-0.2547341345179245,-1.0932343922545174,0,7,0
17096,nm2286416,1,0.05219857142857143,James Preston Rogers,actor,-1.3,-0.35391666264735844,-0.2665857571405929,-1.9365266732236404,0,2,1
17097,nm2286954,1,101.78331,Steve Williams,actor,2.01,-0.35391666264735844,8.841225407172168,3.0479330589331397,5,8,1
17098,nm2287070,1,1.018623888888889,Parker Hadley,actor,0.01,-0.35391666264735844,-0.1800633632314321,0.03617491261484381,0,1,1
17099,nm2287455,1,0.0221805,Naomi Glick,actress,-1.7,-0.35391666264735844,-0.2692732233665,-2.5388783024872996,0,2,0
17100,nm2287876,1,1.70975709375,Brent Skagford,actor,0.23,-0.35391666264735844,-0.11818739794542421,0.3674683087098564,0,1,1
17101,nm2288829,1,0.09496535714285714,London Clark,actress,-1.05,-0.35391666264735844,-0.2627569204856052,-1.5600569049338535,0,7,0
17102,nm2290509,1,1.6583802933333334,Troy Polamalu,actor,0.22,-0.35391666264735844,-0.12278707438511526,0.3524095179782649,0,1,1
17103,nm2290708,1,0.3413250773993808,Mary Tsoni,actress,-0.47,-0.35391666264735844,-0.24070075910998934,-0.6866470425015473,0,5,0
17104,nm2290876,2,0.8552624416666667,Adhir Kalyan,actor,-0.07,-0.072376904511128,-0.1946888321950099,-0.08429541323788804,0,1,1
17105,nm2291542,1,0.95722256,Adam Barrie,actor,-0.02,-0.35391666264735844,-0.1855605184370008,-0.009001459579930631,0,1,1
17106,nm2292661,2,1.8920536293956043,Zoe Colletti,actress,0.28,-0.072376904511128,-0.10186670313286102,0.4427622623678139,0,1,0
17107,nm2293920,1,0.23780242857142858,Thapelo Mokoena,actor,-0.62,-0.35391666264735844,-0.24996896353156858,-0.9125289034754196,0,7,1
17108,nm2294919,1,0.1687841346153846,Samuel Lopez,actor,-0.77,-0.35391666264735844,-0.25614805249862505,-1.1384107644492918,0,7,1
17109,nm2295366,1,0.45009266666666664,Samantha Pryor,actress,-0.35,-0.35391666264735844,-0.23096298420580458,-0.5059415537224495,0,5,0
17110,nm2295540,5,0.8185330645277779,Natalie Morales,actress,-0.09,0.7722423698975633,-0.1979771500602748,-0.114412994701071,7,9,0
17111,nm2295590,1,0.797779505,Kevin Guthrie,actor,-0.1,-0.35391666264735844,-0.19983518049474067,-0.1294717854326625,0,5,1
17112,nm2297067,1,0.0584275,Charlotte Frogner,actress,-1.22,-0.35391666264735844,-0.26602809189553756,-1.8160563473709086,0,7,0
17113,nm2298016,1,1.062869,Misha Gabriel Hamilton,actor,0.03,-0.35391666264735844,-0.17610217465022823,0.06629249407802679,0,1,1
17114,nm2298331,1,5.278571368421052,Matthew J. Evans,actor,0.72,-0.35391666264735844,0.20132239643080146,1.105349054557839,0,4,1
17115,nm2299173,1,0.1687841346153846,Marianella Jimenez,actress,-0.77,-0.35391666264735844,-0.25614805249862505,-1.1384107644492918,0,7,0
17116,nm2299709,1,0.1687841346153846,Gerardo Hernández,actor,-0.77,-0.35391666264735844,-0.25614805249862505,-1.1384107644492918,0,7,1
17117,nm2299825,1,0.6097552173913043,Ileana D'Cruz,actress,-0.21,-0.35391666264735844,-0.21666867107394094,-0.2951184834801688,0,5,0
17118,nm2299961,1,0.1687841346153846,Silverio Morales,actor,-0.77,-0.35391666264735844,-0.25614805249862505,-1.1384107644492918,0,7,1
17119,nm2301348,1,0.2750808,Natasha Janina Valdez,actress,-0.55,-0.35391666264735844,-0.24663149515324526,-0.8071173683542793,0,5,0
17120,nm2301427,1,0.772133485,Leah Lewis,actress,-0.11,-0.35391666264735844,-0.2021312244875382,-0.14453057616425397,0,5,0
17121,nm2301438,1,0.549185,Max Adler,actor,-0.26,-0.35391666264735844,-0.22209141829880255,-0.3704124371381262,0,5,1
17122,nm2301758,1,1.40069188,Caroline Ford,actress,0.15,-0.35391666264735844,-0.1458574741371052,0.24699798285712454,0,1,0
17123,nm2301950,1,0.34198891707317075,Dakota Blue Richards,actress,-0.47,-0.35391666264735844,-0.24064132668752433,-0.6866470425015473,0,5,0
17124,nm2304008,2,0.12752830289193304,Plan B,actor,-0.89,-0.072376904511128,-0.2598416160455807,-1.3191162532283895,0,7,1
17125,nm2304709,1,1.3313422222222222,Adi Carauleanu,actor,0.12,-0.35391666264735844,-0.15206622953631457,0.2018216106623501,0,1,1
17126,nm2304722,4,2.7877265687898087,Charlyne Yi,actress,0.45,0.4907026117613329,-0.021678647754000045,0.6987617048048691,7,9,0
17127,nm2304840,1,0.9982733777777778,Dominic L. Santana,actor,0.0,-0.35391666264735844,-0.1818853094354445,0.021116121883252334,0,1,1
17128,nm2306701,3,2.8107429333333336,Javier Botet,actor,0.45,0.20916285362510245,-0.01961803228437948,0.6987617048048691,7,9,1
17129,nm2306816,1,0.013636315789473684,Anne-Lise Heimburger,actress,-2.0,-0.35391666264735844,-0.2700381694606672,-2.990642024435044,0,2,0
17130,nm2308578,1,1.3313422222222222,Alexandru Potocean,actor,0.12,-0.35391666264735844,-0.15206622953631457,0.2018216106623501,0,1,1
17131,nm2308824,1,0.03707759259259259,Tatea Reilly,actress,-1.4,-0.35391666264735844,-0.2679395123283985,-2.0871145805395552,0,2,0
17132,nm2309517,10,1.6148825058795517,Armie Hammer,actor,0.21,2.1799411605787156,-0.12668135636661723,0.3373507272466734,4,0,1
17133,nm2310130,1,0.55341972,Helena-Lia Tachovská,actress,-0.26,-0.35391666264735844,-0.22171229111192603,-0.3704124371381262,0,5,0
17134,nm2310676,1,0.03707759259259259,Eva Rees,actor,-1.4,-0.35391666264735844,-0.2679395123283985,-2.0871145805395552,0,2,1
17135,nm2311470,1,7.54968,Meggan Lennon,actress,0.88,-0.35391666264735844,0.40465084000713336,1.3462897062633028,6,4,0
17136,nm2312345,2,1.3788742661764706,James Wolk,actor,0.14,-0.072376904511128,-0.1478107675197311,0.2319391921255331,0,1,1
17137,nm2312716,1,0.9473621463414634,Michael Vieau,actor,-0.02,-0.35391666264735844,-0.18644330428631317,-0.009001459579930631,0,1,1
17138,nm2313103,12,2.3166853092124997,Rebel Wilson,actress,0.37,2.743020676851177,-0.06385016030886298,0.5782913789521372,4,0,0
17139,nm2314509,1,0.13875397727272729,Paul Bae,actor,-0.85,-0.35391666264735844,-0.2588366007556011,-1.2588810903020238,0,7,1
17140,nm2315031,1,0.7690098620689655,Lauri Fraser,actress,-0.11,-0.35391666264735844,-0.2024108770678047,-0.14453057616425397,0,5,0
17141,nm2315554,1,0.0837378,Ramon Adams,actor,-1.1,-0.35391666264735844,-0.26376210433602915,-1.6353508585918108,0,7,1
17142,nm2315638,1,0.0951717,Shane Watt,actor,-1.0,-0.35391666264735844,-0.2627384469650512,-1.484762951275896,0,7,1
17143,nm2316017,1,1.3566086666666666,Mickey Sumner,actress,0.13,-0.35391666264735844,-0.14980416828914955,0.2168804013939416,0,1,0
17144,nm2316384,1,0.6597375,Adel Karam,actor,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,1
17145,nm2316907,1,0.6597375,Yasmine Al Massri,actress,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,0
17146,nm2317467,1,0.4901692,Hajji Golightly,actor,-0.31,-0.35391666264735844,-0.22737500121225818,-0.4457063907960836,0,5,1
17147,nm2318089,2,4.7219971,Kate Siegel,actress,0.67,-0.072376904511128,0.15149326093321389,1.0300551008998817,0,4,0
17148,nm2318317,1,0.11719386138613862,Jiah Khan,actress,-0.92,-0.35391666264735844,-0.2607668407914983,-1.3642926254231642,0,7,0
17149,nm2318355,1,0.6597375,Gisèle Aouad,actress,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,0
17150,nm2318369,1,0.14661447619047618,Raisy Pereyra,actress,-0.82,-0.35391666264735844,-0.2581328638279808,-1.2137047181072491,0,7,0
17151,nm2319871,4,4.8288718525332435,Anna Camp,actress,0.68,0.4907026117613329,0.16106157342519808,1.045113891631473,7,9,0
17152,nm2320312,1,13.634916666666667,Michael Harring,actor,1.13,-0.35391666264735844,0.9494515963526136,1.7227594745530896,6,8,1
17153,nm2320614,1,0.6597375,Joanna Moukarzel,actress,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,0
17154,nm2321059,1,0.6597375,Seham Haddad,actress,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,0
17155,nm2321715,1,0.20794584615384615,Gabriella Belisario,actress,-0.68,-0.35391666264735844,-0.2526419719245026,-1.0028816478649685,0,7,0
17156,nm2321716,1,0.6597375,Aziza Semaan,actress,-0.18,-0.35391666264735844,-0.2121938434114029,-0.24994211128539434,0,5,0
17157,nm2321933,1,0.014099089989888777,Eileen Alana,actress,-2.0,-0.35391666264735844,-0.26999673808367836,-2.990642024435044,0,2,0
17158,nm2322283,1,0.3560098358208955,Happy Anderson,actor,-0.44,-0.35391666264735844,-0.23938605798445792,-0.6414706703067728,0,5,1
17159,nm2322406,2,0.665951578021978,Gunner Wright,actor,-0.17,-0.072376904511128,-0.21163750771045833,-0.2348833205538029,0,5,1
17160,nm2322853,2,4.427847845911949,Claire Holt,actress,0.65,-0.072376904511128,0.12515858491585347,0.9999375194366986,0,4,0
17161,nm2324137,1,2.436301333333333,Chris Brochu,actor,0.39,-0.35391666264735844,-0.053141143719740574,0.6084089604153202,0,4,1
17162,nm2324237,1,0.014099089989888777,Jeremy Gumbs,actor,-2.0,-0.35391666264735844,-0.26999673808367836,-2.990642024435044,0,2,1
17163,nm2325018,3,0.14065168333333333,Tang Wei,actress,-0.85,0.20916285362510245,-0.2586667024009811,-1.2588810903020238,7,7,0
17164,nm2325393,5,2.1108025153535355,Zachary Gordon,actor,0.32,0.7722423698975633,-0.08228249218960895,0.5029974252941798,7,9,1
17165,nm2326075,2,1.8084086904761905,Vanessa Ray,actress,0.26,-0.072376904511128,-0.10935529042764738,0.4126446809046309,0,1,0
17166,nm2326845,1,0.0837378,Jennifer Luu,actress,-1.1,-0.35391666264735844,-0.26376210433602915,-1.6353508585918108,0,7,0
17167,nm2326874,1,2.511476,Michael Skye,actor,0.4,-0.35391666264735844,-0.046410885308862095,0.6234677511469117,0,4,1
17168,nm2326897,1,2.472903666666667,Nick Thune,actor,0.39,-0.35391666264735844,-0.04986419986754153,0.6084089604153202,0,4,1
17169,nm2327933,1,0.14879462962962964,Layde Hellal,actor,-0.82,-0.35391666264735844,-0.25793767844610305,-1.2137047181072491,0,7,1
17170,nm2328584,1,1.6975689,Felix von Simson,actor,0.23,-0.35391666264735844,-0.11927858593649417,0.3674683087098564,0,1,1
17171,nm2328628,1,0.5037275714285714,Matt Prokop,actor,-0.3,-0.35391666264735844,-0.2261611435738921,-0.4306476000644921,0,5,1
17172,nm2329281,1,0.0951717,Jae Mamuyac,actress,-1.0,-0.35391666264735844,-0.2627384469650512,-1.484762951275896,0,7,0
17173,nm2329873,1,0.0837378,Adam Nelson,actor,-1.1,-0.35391666264735844,-0.26376210433602915,-1.6353508585918108,0,7,1
17174,nm2331786,1,0.79287655,David Atrakchi,actor,-0.1,-0.35391666264735844,-0.20027413361006643,-0.1294717854326625,0,5,1
17175,nm2332550,1,4.508286142857143,Jeff Hamilton,actor,0.65,-0.35391666264735844,0.1323600870784454,0.9999375194366986,0,4,1
17176,nm2333360,1,1.4099510303030303,Zara Phythian,actress,0.15,-0.35391666264735844,-0.1450285183602758,0.24699798285712454,0,1,0
17177,nm2333381,1,0.91664635,Beto Benites,actor,-0.04,-0.35391666264735844,-0.18919323662177143,-0.039119041043113596,0,1,1
17178,nm2333404,1,2.0821872,Mike Minogue,actor,0.32,-0.35391666264735844,-0.08484437208050401,0.5029974252941798,0,1,1
17179,nm2334051,1,0.0951717,Jeremy Madrona,actor,-1.0,-0.35391666264735844,-0.2627384469650512,-1.484762951275896,0,7,1
17180,nm2334250,1,1.393823,Adam Chanler-Berat,actor,0.14,-0.35391666264735844,-0.14647243313118097,0.2319391921255331,0,1,1
17181,nm2334808,1,0.5548833333333333,Reno Collier,actor,-0.26,-0.35391666264735844,-0.2215812563314112,-0.3704124371381262,0,5,1
17182,nm2335109,1,1.6975689,Charlie von Simson,actor,0.23,-0.35391666264735844,-0.11927858593649417,0.3674683087098564,0,1,1
17183,nm2335116,1,0.57377916,Benu Mabhena,actress,-0.24,-0.35391666264735844,-0.21988954551987228,-0.3402948556749432,0,5,0
17184,nm2335338,3,19.286066508333334,Andrew Astor,actor,1.29,0.20916285362510245,1.455389307013274,1.9637001262585536,6,8,1
17185,nm2335443,1,4.2317325,Hector Quevedo,actor,0.63,-0.35391666264735844,0.10760071582440991,0.9698199379735156,0,4,1
17186,nm2336180,1,0.569527875,Cedric Sanders,actor,-0.24,-0.35391666264735844,-0.22027015574266398,-0.3402948556749432,0,5,1
17187,nm2336376,1,0.016198823529411766,Robert Benz,actor,-1.7,-0.35391666264735844,-0.26980875255688325,-2.5388783024872996,0,2,1
17188,nm2336618,1,0.79591,Kayvon Esmaili,actor,-0.1,-0.35391666264735844,-0.20000255405698364,-0.1294717854326625,0,5,1
17189,nm2336859,1,1.6222775,Cordell Moore,actor,0.21,-0.35391666264735844,-0.12601929528162126,0.3373507272466734,0,1,1
17190,nm2336905,1,2.4744025,Cassidy Freeman,actress,0.39,-0.35391666264735844,-0.04973001190109666,0.6084089604153202,0,4,0
17191,nm2336966,1,0.9321354166666667,Greta Lee,actress,-0.03,-0.35391666264735844,-0.18780652716455193,-0.024060250311522112,0,1,0
17192,nm2337337,1,1.0521356,Friederike Becht,actress,0.02,-0.35391666264735844,-0.1770631174628866,0.0512337033464353,0,1,0
17193,nm2338470,2,1.75062125,Alejandro Edda,actor,0.24,-0.072376904511128,-0.11452890042890693,0.3825270994414479,0,1,1
17194,nm2338525,1,0.6842058,Erin Way,actress,-0.17,-0.35391666264735844,-0.21000323866146633,-0.2348833205538029,0,5,0
17195,nm2338652,1,0.5968602384615385,Joe Starr,actor,-0.22,-0.35391666264735844,-0.21782313632464806,-0.3101772742117603,0,5,1
17196,nm2340248,1,0.5352615384615385,Sasha Grey,actress,-0.27,-0.35391666264735844,-0.22333796182580334,-0.38547122786971766,0,5,0
17197,nm2340289,1,0.082712,Rebecca Root,actress,-1.1,-0.35391666264735844,-0.2638539424429874,-1.6353508585918108,0,7,0
17198,nm2341206,1,0.0016311111111111112,Fabiula Nascimento,actress,0.0,-0.35391666264735844,-0.2711129747553702,0.021116121883252334,0,1,0
17199,nm2342090,1,1.40069188,Mackenzie Mowat,actress,0.15,-0.35391666264735844,-0.1458574741371052,0.24699798285712454,0,1,0
17200,nm2342614,2,1.772787592857143,Lance Gross,actor,0.25,-0.072376904511128,-0.11254438593662182,0.3975858901730394,0,1,1
17201,nm2342616,1,0.0014033333333333333,Michelle Gracie,actress,0.0,-0.35391666264735844,-0.271133367307445,0.021116121883252334,0,1,0
17202,nm2342642,1,1.4726458823529411,Eddie Geller,actor,0.17,-0.35391666264735844,-0.1394155562543222,0.27711556432030754,0,1,1
17203,nm2343058,1,0.00332006,Bailey Maughan,actor,0.0,-0.35391666264735844,-0.2709617660707293,0.021116121883252334,0,1,1
17204,nm2343418,1,5.27266925,Aaron Moten,actor,0.72,-0.35391666264735844,0.20079398993554656,1.105349054557839,0,4,1
17205,nm2344310,1,0.75508612,Sinqua Walls,actor,-0.12,-0.35391666264735844,-0.20365744571021824,-0.15958936689584544,0,5,1
17206,nm2344660,1,4.2317325,Listette Avila,actress,0.63,-0.35391666264735844,0.10760071582440991,0.9698199379735156,0,4,0
17207,nm2345104,1,0.9755730434782609,Michelle Buteau,actress,-0.01,-0.35391666264735844,-0.18391763126171237,0.006057331151660851,0,1,0
17208,nm2345619,1,2.296539,Jeff Wiesen,actor,0.36,-0.35391666264735844,-0.06565382466865063,0.5632325882205457,0,1,1
17209,nm2345856,1,3.8412414,Eli Goree,actor,0.58,-0.35391666264735844,0.0726407203008978,0.8945259843155582,0,4,1
17210,nm2346014,1,0.04158044444444445,Jodie Moore,actor,-1.4,-0.35391666264735844,-0.2675363797587093,-2.0871145805395552,0,2,1
17211,nm2348343,2,0.8603708125,Sophie Wu,actress,-0.07,-0.072376904511128,-0.19423148855397487,-0.08429541323788804,0,1,0
17212,nm2348627,8,2.279243688922291,Lucas Hedges,actor,0.36,1.6168616443062547,-0.06720224407655638,0.5632325882205457,4,0,1
17213,nm2349484,1,1.790321,Georgina Avellaneda,actress,0.25,-0.35391666264735844,-0.11097465019814738,0.3975858901730394,0,1,0
17214,nm2349733,1,0.5070011555555556,Alaa Safi,actor,-0.29,-0.35391666264735844,-0.22586806522607522,-0.4155888093329006,0,5,1
17215,nm2352072,1,0.05105574468085106,Don Wetherhead,actor,-1.3,-0.35391666264735844,-0.2666880724506843,-1.9365266732236404,0,2,1
17216,nm2352129,1,0.3399585111111111,Stephen Baldocchi,actor,-0.47,-0.35391666264735844,-0.24082310543573274,-0.6866470425015473,0,5,1
17217,nm2353430,1,5.036726766666667,Amiee Conn,actress,0.7,-0.35391666264735844,0.17967046583694443,1.075231473094656,0,4,0
17218,nm2353862,8,2.6110346987199113,Dev Patel,actor,0.42,1.6168616443062547,-0.03749756651216022,0.6535853326100945,4,0,1
17219,nm2355521,1,0.3399585111111111,Chris Heebink,actor,-0.47,-0.35391666264735844,-0.24082310543573274,-0.6866470425015473,0,5,1
17220,nm2355635,4,1.1479429357927586,Ben Schwartz,actor,0.06,0.4907026117613329,-0.16848565172695956,0.11146886627280123,7,9,1
17221,nm2356715,1,0.3069988,Zhi-Ying Zhu,actress,-0.51,-0.35391666264735844,-0.24377393159515273,-0.7468822054279133,0,5,0
17222,nm2356797,1,0.6117347,Kyle Clements,actor,-0.21,-0.35391666264735844,-0.21649145140583873,-0.2951184834801688,0,5,1
17223,nm2357847,1,1.80361496,Taylor Swift,actress,0.26,-0.35391666264735844,-0.1097844648595065,0.4126446809046309,0,1,0
17224,nm2357866,1,0.0450325,Kasey Daley,actress,-1.3,-0.35391666264735844,-0.267227323171327,-1.9365266732236404,0,2,0
17225,nm2358105,1,0.65646464,Raymond Ochoa,actor,-0.18,-0.35391666264735844,-0.2124868569293783,-0.24994211128539434,0,5,1
17226,nm2358153,1,0.2212155421686747,Laurence Barry,actor,-0.66,-0.35391666264735844,-0.251453958898657,-0.9727640664017856,0,7,1
17227,nm2358390,1,0.06897833333333334,Byron Brown,actor,-1.15,-0.35391666264735844,-0.2650834939620567,-1.710644812249768,0,7,1
17228,nm2358430,2,0.7715074621212121,Jack Carpenter,actor,-0.11,-0.072376904511128,-0.20218727123748984,-0.14453057616425397,0,5,1
17229,nm2358540,5,0.8769662499625335,Natalie Martinez,actress,-0.06,0.7722423698975633,-0.1927457276252344,-0.06923662250629654,7,9,0
17230,nm2358643,1,16.254516142857142,Micaela Johnson,actress,1.21,-0.35391666264735844,1.1839798249371158,1.8432298004058216,6,8,0
17231,nm2360121,1,3.342349,Yasmin Deliz,actress,0.52,-0.35391666264735844,0.027975743120331537,0.8041732399260094,0,4,0
17232,nm2360755,1,1.1716916666666666,Maxim Baldry,actor,0.07,-0.35391666264735844,-0.16635946876135313,0.12652765700439272,0,1,1
17233,nm2361474,1,0.0014033333333333333,Emerald Robinson,actress,0.0,-0.35391666264735844,-0.271133367307445,0.021116121883252334,0,1,0
17234,nm2361634,1,0.053172,Amber Dawn Landrum,actress,-1.3,-0.35391666264735844,-0.26649860775741974,-1.9365266732236404,0,2,0
17235,nm2361782,1,2.3198673333333333,Jay Xcala,actor,0.37,-0.35391666264735844,-0.06356527917067559,0.5782913789521372,0,1,1
17236,nm2361928,1,1.4034846666666667,Timothy Eulich,actor,0.15,-0.35391666264735844,-0.1456074407576894,0.24699798285712454,0,1,1
17237,nm2361932,1,0.20418557142857144,Derek Wayne Johnson,actor,-0.7,-0.35391666264735844,-0.2529786228432119,-1.0329992293281514,0,7,1
17238,nm2362068,1,0.44441775,Caity Lotz,actress,-0.36,-0.35391666264735844,-0.23147104971936677,-0.521000344454041,0,5,0
17239,nm2362244,2,1.5883333575174827,Amber Rose Revah,actress,0.2,-0.072376904511128,-0.12905825588594302,0.322291936515082,0,1,0
17240,nm2362422,1,0.173789,Nicole Swahn,actress,-0.77,-0.35391666264735844,-0.2556999755221153,-1.1384107644492918,0,7,0
17241,nm2362652,1,0.00035444444444444445,Rafal Fudalej,actor,0.0,-0.35391666264735844,-0.27122727252285245,0.021116121883252334,0,1,1
17242,nm2362713,1,6.806146733333334,Stephanie Sigman,actress,0.83,-0.35391666264735844,0.338083587451956,1.2709957526053453,0,4,0
17243,nm2362716,1,0.010337875,Darren Evans,actor,-2.0,-0.35391666264735844,-0.27033347318265877,-2.990642024435044,0,2,1
17244,nm2364777,1,0.54265032,Ele Bardha,actor,-0.27,-0.35391666264735844,-0.22267645694257085,-0.38547122786971766,0,5,1
17245,nm2365091,1,0.03490255886970173,Richard Felix,actor,-1.52,-0.35391666264735844,-0.26813423935089853,-2.267820069318653,0,2,1
17246,nm2365404,1,1.2032108181818182,Jeanine Serralles,actress,0.08,-0.35391666264735844,-0.1635376134210532,0.1415864477359842,0,1,0
17247,nm2365632,1,0.9092245363636363,Vince Foster,actor,-0.04,-0.35391666264735844,-0.18985769881182807,-0.039119041043113596,0,1,1
17248,nm2365756,1,0.8768982571428572,Arika Gluck,actress,-0.06,-0.35391666264735844,-0.19275181490525561,-0.06923662250629654,0,1,0
17249,nm2365811,4,1.178832206858162,Betty Gilpin,actress,0.07,0.4907026117613329,-0.16572018849829429,0.12652765700439272,7,9,0
17250,nm2366002,1,4.0104846,Luciano Rauso,actor,0.6,-0.35391666264735844,0.08779277245876994,0.9246435657787412,0,4,1
17251,nm2366374,1,0.18318141304347826,Steven Michael Quezada,actor,-0.74,-0.35391666264735844,-0.2548590889616919,-1.0932343922545174,0,7,1
17252,nm2366843,1,7.108747777777777,Gina Montana,actress,0.85,-0.35391666264735844,0.3651749377008806,1.3011133340685281,0,4,0
17253,nm2367353,1,2.56251968,Morgan Turner,actress,0.41,-0.35391666264735844,-0.04184103256624241,0.6385265418785031,0,4,0
17254,nm2368789,8,1.1655165688178732,Zoë Kravitz,actress,0.07,1.6168616443062547,-0.16691231463453965,0.12652765700439272,4,0,0
17255,nm2368990,1,6.949389,Shari Rigby,actress,0.84,-0.35391666264735844,0.3509078208376705,1.2860545433369368,0,4,0
17256,nm2369208,1,1.9092610666666667,Mackintosh Muggleton,actor,0.28,-0.35391666264735844,-0.10032615091549305,0.4427622623678139,0,1,1
17257,nm2369266,1,0.3361516666666667,Jermaine Crawford,actor,-0.47,-0.35391666264735844,-0.24116392566117828,-0.6866470425015473,0,5,1
17258,nm2369659,1,0.03936,Randy Baranczyk,actor,-1.4,-0.35391666264735844,-0.26773517232488553,-2.0871145805395552,0,2,1
17259,nm2371196,2,1.4756999214814814,Fala Chen,actress,0.17,-0.072376904511128,-0.13914213339202802,0.27711556432030754,0,1,0
17260,nm2371735,2,0.14457172222222223,Jessica Mauboy,actress,-0.85,-0.072376904511128,-0.2583157480719131,-1.2588810903020238,0,7,0
17261,nm2371791,1,0.00032108695652173914,Lois Lawn,actress,0.0,-0.35391666264735844,-0.27123025896128466,0.021116121883252334,0,1,0
17262,nm2371823,1,0.36621471666666666,Melissa Holroyd,actress,-0.43,-0.35391666264735844,-0.2384724325812512,-0.6264118795751814,0,5,0
17263,nm2374329,1,0.4943837,Steven Wash Jr.,actor,-0.31,-0.35391666264735844,-0.2269976842871507,-0.4457063907960836,0,5,1
17264,nm2374528,1,0.8984289142857143,Neil Andrea,actor,-0.05,-0.35391666264735844,-0.19082421225993912,-0.054177831774705074,0,1,1
17265,nm2374829,1,0.001056,Omar Doom,actor,0.0,-0.35391666264735844,-0.2711644634624623,0.021116121883252334,0,1,1
17266,nm2374841,1,1.9755676923076924,Josie Loren,actress,0.3,-0.35391666264735844,-0.09438983294156368,0.4728798438309968,0,1,0
17267,nm2376938,1,0.314155,Michel Joelsas,actor,-0.51,-0.35391666264735844,-0.24313324933641406,-0.7468822054279133,0,5,1
17268,nm2377750,1,0.005501666666666667,Anne Gregory,actress,-2.0,-0.35391666264735844,-0.2707664505838956,-2.990642024435044,0,2,0
17269,nm2377903,1,3.9394189454545456,Lucy Boynton,actress,0.6,-0.35391666264735844,0.08143038682492441,0.9246435657787412,0,4,0
17270,nm2378513,1,0.5960522833333334,Carla Fisher,actress,-0.22,-0.35391666264735844,-0.21789547115549376,-0.3101772742117603,0,5,0
17271,nm2379003,1,0.6039028571428572,Elit Iscan,actress,-0.22,-0.35391666264735844,-0.21719262280571586,-0.3101772742117603,0,5,0
17272,nm2379951,1,0.5045788888888889,Amir Hossein Soleimani,actor,-0.3,-0.35391666264735844,-0.2260849265881483,-0.4306476000644921,0,5,1
17273,nm2381768,1,0.18503875,Sonny Castillo,actor,-0.72,-0.35391666264735844,-0.2546928047834209,-1.0631168107913345,0,7,1
17274,nm2383250,6,2.6706667944444447,Logan Miller,actor,0.43,1.0537821280337938,-0.032158807704117394,0.6686441233416861,7,9,1
17275,nm2383606,1,0.7027762,Cristiani Aparecida,actress,-0.15,-0.35391666264735844,-0.20834066273881446,-0.2047657390906199,0,5,0
17276,nm2384128,2,1.40079955625,Jonathan Morgan Heit,actor,0.15,-0.072376904511128,-0.14584783406792567,0.24699798285712454,0,1,1
17277,nm2384963,1,1.266277375,Yin Chang,actress,0.1,-0.35391666264735844,-0.15789137322749444,0.17170402919916716,0,1,0
