,Unnamed: 0.1,Unnamed: 0,nconst,nof_films,avg_profit,primaryName,category,log_avg_profit,nof_films_T,avg_profit_T,log_avg_profit_T,kmeans,kmeans_log,gender,avg_budget,avg_budget_T,cluster
17993,17993,17993,nm2871402,1,1.790321,Mireia Renau,actress,0.25,-0.35391666264735844,-0.11097465019814738,0.3975858901730394,0,1,0,5848411.983295487,-0.827082373636261,1
17994,17994,17994,nm2871845,1,1.60890056,Jacob Stringer,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
17995,17995,17995,nm2871847,1,1.60890056,Stockton Taylor,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
17996,17996,17996,nm2871955,1,1.60890056,Harrison Taylor,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
17997,17997,17997,nm2872012,4,1.175286484057971,Dan Gill,actor,0.07,0.4907026117613329,-0.16603763095273763,0.12652765700439272,7,9,1,11230763.673365442,-0.7149987738992216,1
17998,17998,17998,nm2872058,1,1.60890056,Matthew Braden Stringer,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
17999,17999,17999,nm2872129,1,0.5045788888888889,Reza Sixo Safai,actor,-0.3,-0.35391666264735844,-0.2260849265881483,-0.4306476000644921,0,5,1,1224370.0241952261,-0.9233747190560627,1
18000,18000,18000,nm2872133,1,1.60890056,Joseph Mussey,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
18001,18001,18001,nm2872491,1,1.60890056,Martin Stringer,actor,0.21,-0.35391666264735844,-0.12721690967672092,0.3373507272466734,0,1,1,36552574.895596795,-0.18769028179796246,1
18002,18002,18002,nm2873085,1,1.6766552,Connor Catchpole,actor,0.23,-0.35391666264735844,-0.12115095347158032,0.3674683087098564,0,1,1,10666813.681624157,-0.7267426265468763,1
18003,18003,18003,nm2873163,1,1.7156058,Tunji Kasim,actor,0.24,-0.35391666264735844,-0.11766377334983588,0.3825270994414479,0,1,1,11947908.258,-0.7000647541238024,1
18004,18004,18004,nm2874427,1,0.436928,Aubrey Shea,actress,-0.36,-0.35391666264735844,-0.23214159413503263,-0.521000344454041,0,5,0,6491770.909459794,-0.8136848870876787,1
18005,18005,18005,nm2874472,1,1.1072382307692308,Joy Brunson,actress,0.05,-0.35391666264735844,-0.17212987384984127,0.09641007554120976,0,1,0,16878604.364595465,-0.5973865568116083,1
18006,18006,18006,nm2874639,1,2.5602884666666665,Jane Pfitsch,actress,0.41,-0.35391666264735844,-0.0420407892524904,0.6385265418785031,0,4,0,43819270.60411204,-0.03636657422479595,1
18007,18007,18007,nm2874650,1,0.8654179333333333,Laura Gerow,actress,-0.06,-0.35391666264735844,-0.1937796285199307,-0.06923662250629654,0,1,0,21909635.30205602,-0.4926189588675093,1
18008,18008,18008,nm2874659,1,0.8654179333333333,Keri Pagetta,actress,-0.06,-0.35391666264735844,-0.1937796285199307,-0.06923662250629654,0,1,0,21909635.30205602,-0.4926189588675093,1
18009,18009,18009,nm2875237,1,0.8681102142857143,Alina Foley,actress,-0.06,-0.35391666264735844,-0.19353859324398387,-0.06923662250629654,0,1,0,39234257.21976702,-0.13184617766802917,1
18010,18010,18010,nm2875358,1,0.05329535,Stephanie Renz,actress,-1.3,-0.35391666264735844,-0.2664875644444023,-1.9365266732236404,0,2,0,26753414.70982685,-0.39175073924582876,1
18011,18011,18011,nm2875966,1,0.91505190625,Laurence Belcher,actor,-0.04,-0.35391666264735844,-0.1893359844241221,-0.039119041043113596,0,1,1,217665782.0791513,3.5838618927848875,4
18012,18012,18012,nm2878390,1,1.809654375,Melissa Tang,actress,0.26,-0.35391666264735844,-0.10924376643804534,0.4126446809046309,0,1,0,4483915.110830517,-0.8554970388425435,1
18013,18013,18013,nm2878801,1,3.3153018857142857,Christopher Scott,actor,0.52,-0.35391666264735844,0.025554261569657292,0.8041732399260094,0,4,1,25561241.185732022,-0.4165768947603904,1
18014,18014,18014,nm2880430,1,0.318353,Nicole Weaver,actress,-0.49,-0.35391666264735844,-0.24275740962788367,-0.7167646239647303,0,5,0,2802446.9442690727,-0.890512403092923,1
18015,18015,18015,nm2881541,1,0.9394928636363636,Charlie Caldwell,actor,-0.03,-0.35391666264735844,-0.18714782761128404,-0.024060250311522112,0,1,1,32134131.776348826,-0.27970117936757644,1
18016,18016,18016,nm2883000,1,0.0064734117647058,Lenord Bokwa,actor,-2.0,-0.35391666264735844,-0.27067945191919507,-2.990642024435044,0,2,1,55480680.45758887,0.20647389210855072,1
18017,18017,18017,nm2883943,1,0.2605494,Tim Jo,actor,-0.59,-0.35391666264735844,-0.24793246636347355,-0.8673525312806452,0,7,1,28444836.48433109,-0.35652809827463233,1
18018,18018,18018,nm2884388,1,0.489406375,Chris Sullivan,actor,-0.31,-0.35391666264735844,-0.22744329562046675,-0.4457063907960836,0,5,1,10173196.332160309,-0.7370218525444338,1
18019,18019,18019,nm2884433,1,0.9541766666666668,Slavko Sobin,actor,-0.02,-0.35391666264735844,-0.18583321202028205,-0.009001459579930631,0,1,1,5866900.871008319,-0.8266973558579148,1
18020,18020,18020,nm2885819,3,0.881835043956044,Samantha Barks,actress,-0.06,0.20916285362510245,-0.19230983288597392,-0.06923662250629654,7,9,0,40776430.223227635,-0.09973153492477486,1
18021,18021,18021,nm2888524,3,2.0420981735042734,Darrell Britt-Gibson,actor,0.31,0.20916285362510245,-0.08843347356535874,0.4879386345625883,7,9,1,20884044.36389809,-0.5139761519358303,1
18022,18022,18022,nm2889197,1,0.2628431333333333,Adande 'Swoozie' Thorne,actor,-0.59,-0.35391666264735844,-0.2477271123693224,-0.8673525312806452,0,7,1,37364824.922234245,-0.17077575964958752,1
18023,18023,18023,nm2890526,1,0.8288918571428572,Rosie Taylor-Ritson,actress,-0.08,-0.35391666264735844,-0.19704974520149013,-0.09935420396947953,0,1,0,49042821.52470878,0.07241011379251928,1
